Order Quantity,Unit Price,Standard Cost,Sales Amount,Month_num,Category,Category_enc,Country,Country_enc,Model,Subcategory,Customer,Group,CustomerKey,ResellerKey,OrderDateKey,Unit Price Discount Pct,client_type,client_type_enc
6,1.374,0.8565,8.244,7,Accessories,0,Canada,1,Patch kit,Tires and Tubes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
1,1466.01,1554.9479,1466.01,7,Bikes,1,Canada,1,Road-250,Road Bikes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
3,202.332,204.6251,606.996,7,Components,3,Canada,1,LL Road Frame,Road Frames,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
6,15.7455,13.0863,80.3021,7,Accessories,0,Canada,1,Sport-100,Helmets,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
6,32.394,41.5723,194.364,7,Clothing,2,Canada,1,Short-Sleeve Classic Jersey,Jerseys,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
3,323.994,343.6496,971.982,7,Bikes,1,Canada,1,Road-750,Road Bikes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
4,24.294,17.9776,97.176,7,Components,3,Canada,1,LL Road Pedal,Pedals,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
2,672.294,713.0798,1344.588,7,Bikes,1,Canada,1,Road-550-W,Road Bikes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
6,14.694,9.1593,88.164,7,Clothing,2,Canada,1,Half-Finger Gloves,Gloves,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
2,1020.594,1082.51,2041.188,7,Bikes,1,Canada,1,Road-350-W,Road Bikes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
4,356.898,360.9428,1427.592,7,Components,3,Canada,1,ML Road Frame-W,Road Frames,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
1,1466.01,1554.9479,1466.01,7,Bikes,1,Canada,1,Road-250,Road Bikes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
3,672.294,713.0798,2016.882,7,Bikes,1,Canada,1,Road-550-W,Road Bikes,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
3,5.394,6.9223,16.182,7,Clothing,2,Canada,1,Cycling Cap,Caps,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
3,356.898,360.9428,1070.694,7,Components,3,Canada,1,ML Road Frame-W,Road Frames,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
2,5.394,3.3623,10.788,7,Clothing,2,Canada,1,Racing Socks,Socks,Citywide Service and Repair,North America,-1,299,20190706,0,B2B,0
1,149.874,136.785,149.874,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Major Sport Suppliers,North America,-1,560,20190706,0,B2B,0
1,953.628,1481.9379,762.9024,7,Bikes,1,Australia,0,Touring-1000,Touring Bikes,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
1,334.0575,461.4448,283.9489,7,Bikes,1,Australia,0,Touring-3000,Touring Bikes,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
2,953.628,1481.9379,1525.8048,7,Bikes,1,Australia,0,Touring-1000,Touring Bikes,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
1,54.894,40.6216,54.894,7,Components,3,Australia,0,Front Derailleur,Derailleurs,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
1,1430.442,1481.9379,1430.442,7,Bikes,1,Australia,0,Touring-1000,Touring Bikes,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
1,12.144,8.9866,12.144,7,Components,3,Australia,0,Chain,Chains,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
2,728.91,755.1508,1457.82,7,Bikes,1,Australia,0,Touring-2000,Touring Bikes,Sensible Sports,Pacific,-1,634,20190706,0,B2B,0
2,48.594,35.9596,97.188,7,Components,3,United States,5,HL Road Pedal,Pedals,Vehicle Shop,North America,-1,383,20190709,0,B2B,0
2,37.254,27.568,74.508,7,Components,3,United States,5,ML Road Pedal,Pedals,Vehicle Shop,North America,-1,383,20190709,0,B2B,0
1,356.898,360.9428,356.898,7,Components,3,United States,5,ML Road Frame-W,Road Frames,Vehicle Shop,North America,-1,383,20190709,0,B2B,0
1,24.294,17.9776,24.294,7,Components,3,United States,5,LL Road Pedal,Pedals,Vehicle Shop,North America,-1,383,20190709,0,B2B,0
1,202.332,204.6251,202.332,7,Components,3,United States,5,LL Road Frame,Road Frames,Vehicle Shop,North America,-1,383,20190709,0,B2B,0
3,858.9,868.6342,2576.7,7,Components,3,Canada,1,HL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
6,356.898,360.9428,2141.388,7,Components,3,Canada,1,ML Road Frame-W,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
3,672.294,713.0798,2016.882,7,Bikes,1,Canada,1,Road-550-W,Road Bikes,Retail Mall,North America,-1,514,20190709,0,B2B,0
1,858.9,868.6342,858.9,7,Components,3,Canada,1,HL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
1,672.294,713.0798,672.294,7,Bikes,1,Canada,1,Road-550-W,Road Bikes,Retail Mall,North America,-1,514,20190709,0,B2B,0
1,858.9,868.6342,858.9,7,Components,3,Canada,1,HL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
4,31.584,23.3722,126.336,7,Components,3,Canada,1,HL Road Seat/Saddle 2,Saddles,Retail Mall,North America,-1,514,20190709,0,B2B,0
1,858.9,868.6342,858.9,7,Components,3,Canada,1,HL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
5,37.254,27.568,186.27,7,Components,3,Canada,1,ML Road Pedal,Pedals,Retail Mall,North America,-1,514,20190709,0,B2B,0
1,1020.594,1082.51,1020.594,7,Bikes,1,Canada,1,Road-350-W,Road Bikes,Retail Mall,North America,-1,514,20190709,0,B2B,0
3,323.994,343.6496,971.982,7,Bikes,1,Canada,1,Road-750,Road Bikes,Retail Mall,North America,-1,514,20190709,0,B2B,0
2,858.9,868.6342,1717.8,7,Components,3,Canada,1,HL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
2,32.994,20.5663,65.988,7,Accessories,0,Canada,1,Hydration Pack,Hydration Packs,Retail Mall,North America,-1,514,20190709,0,B2B,0
4,5.394,3.3623,21.576,7,Clothing,2,Canada,1,Racing Socks,Socks,Retail Mall,North America,-1,514,20190709,0,B2B,0
3,48.594,35.9596,145.782,7,Components,3,Canada,1,HL Road Pedal,Pedals,Retail Mall,North America,-1,514,20190709,0,B2B,0
5,72.162,53.3999,360.81,7,Components,3,Canada,1,HL Road Handlebars,Handlebars,Retail Mall,North America,-1,514,20190709,0,B2B,0
6,202.332,204.6251,1213.992,7,Components,3,Canada,1,LL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
1,672.294,713.0798,672.294,7,Bikes,1,Canada,1,Road-550-W,Road Bikes,Retail Mall,North America,-1,514,20190709,0,B2B,0
2,202.332,204.6251,404.664,7,Components,3,Canada,1,LL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
5,356.898,360.9428,1784.49,7,Components,3,Canada,1,ML Road Frame-W,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
2,356.898,360.9428,713.796,7,Components,3,Canada,1,ML Road Frame-W,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
2,26.724,19.7758,53.448,7,Components,3,Canada,1,LL Road Handlebars,Handlebars,Retail Mall,North America,-1,514,20190709,0,B2B,0
6,202.332,204.6251,1213.992,7,Components,3,Canada,1,LL Road Frame,Road Frames,Retail Mall,North America,-1,514,20190709,0,B2B,0
2,1376.994,1251.9813,2753.988,7,Bikes,1,United States,5,Mountain-200,Mountain Bikes,The Bike Shop,North America,-1,578,20190709,0,B2B,0
2,672.294,713.0798,1344.588,7,Bikes,1,Germany,3,Road-550-W,Road Bikes,Lustrous Paints and Components,Europe,-1,590,20190709,0,B2B,0
1,12.144,8.9866,12.144,7,Components,3,United States,5,Chain,Chains,Rural Department Store,North America,-1,95,20190710,0,B2B,0
1,334.0575,461.4448,283.9489,7,Bikes,1,United States,5,Touring-3000,Touring Bikes,Rural Department Store,North America,-1,95,20190710,0,B2B,0
2,728.91,755.1508,1457.82,7,Bikes,1,United States,5,Touring-2000,Touring Bikes,Rural Department Store,North America,-1,95,20190710,0,B2B,0
1,953.628,1481.9379,762.9024,7,Bikes,1,United States,5,Touring-1000,Touring Bikes,Rural Department Store,North America,-1,95,20190710,0,B2B,0
1,63.9,47.286,63.9,7,Components,3,United States,5,Front Brakes,Brakes,Rural Department Store,North America,-1,95,20190710,0,B2B,0
2,72.894,53.9416,145.788,7,Components,3,United States,5,HL Bottom Bracket,Bottom Brackets,Rural Department Store,North America,-1,95,20190710,0,B2B,0
1,334.0575,461.4448,283.9489,7,Bikes,1,United States,5,Touring-3000,Touring Bikes,Rural Department Store,North America,-1,95,20190710,0,B2B,0
2,953.628,1481.9379,1525.8048,7,Bikes,1,United States,5,Touring-1000,Touring Bikes,Rural Department Store,North America,-1,95,20190710,0,B2B,0
3,158.43,144.5938,475.29,7,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
3,461.694,419.7784,1385.082,7,Bikes,1,Canada,1,Mountain-400-W,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
4,41.994,26.1763,167.976,7,Clothing,2,Canada,1,Women's Mountain Shorts,Shorts,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
4,16.272,12.0413,65.088,7,Components,3,Canada,1,LL Mountain Seat/Saddle 2,Saddles,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,461.694,419.7784,923.388,7,Bikes,1,Canada,1,Mountain-400-W,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,158.43,144.5938,316.86,7,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,218.454,199.3757,436.908,7,Components,3,Canada,1,ML Mountain Frame-W,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
4,31.584,23.3722,126.336,7,Components,3,Canada,1,HL Mountain Seat/Saddle 2,Saddles,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,72.162,53.3999,72.162,7,Components,3,Canada,1,HL Mountain Handlebars,Handlebars,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,461.694,419.7784,461.694,7,Bikes,1,Canada,1,Mountain-400-W,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,149.874,136.785,149.874,7,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,48.594,35.9596,48.594,7,Components,3,Canada,1,HL Mountain Pedal,Pedals,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,26.724,19.7758,26.724,7,Components,3,Canada,1,LL Mountain Handlebars,Handlebars,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
3,24.294,17.9776,72.882,7,Components,3,Canada,1,LL Mountain Pedal,Pedals,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
4,218.454,199.3757,873.816,7,Components,3,Canada,1,ML Mountain Frame-W,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
3,37.254,27.568,111.762,7,Components,3,Canada,1,ML Mountain Pedal,Pedals,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,818.7,747.2002,1637.4,7,Components,3,Canada,1,HL Mountain Frame,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,323.994,294.5797,323.994,7,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
3,323.994,294.5797,971.982,7,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,1376.994,1251.9813,2753.988,7,Bikes,1,Canada,1,Mountain-200,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
3,323.994,294.5797,971.982,7,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,149.874,136.785,149.874,7,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,Canada,1,Mountain-500,Mountain Bikes,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
3,149.874,136.785,449.622,7,Components,3,Canada,1,LL Mountain Frame,Mountain Frames,Red Bicycle Company,North America,-1,119,20190710,0,B2B,0
1,323.994,343.6496,323.994,7,Bikes,1,United States,5,Road-750,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
3,323.994,343.6496,971.982,7,Bikes,1,United States,5,Road-750,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,1020.594,1082.51,2041.188,7,Bikes,1,United States,5,Road-350-W,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,32.994,20.5663,32.994,7,Accessories,0,United States,5,Hydration Pack,Hydration Packs,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,1466.01,1554.9479,1466.01,7,Bikes,1,United States,5,Road-250,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,202.332,204.6251,404.664,7,Components,3,United States,5,LL Road Frame,Road Frames,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
3,2.994,1.8663,8.982,7,Accessories,0,United States,5,Water Bottle,Bottles and Cages,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
5,72.162,53.3999,360.81,7,Components,3,United States,5,HL Road Handlebars,Handlebars,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,672.294,713.0798,1344.588,7,Bikes,1,United States,5,Road-550-W,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
5,14.694,9.1593,73.47,7,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,24.294,17.9776,24.294,7,Components,3,United States,5,LL Road Pedal,Pedals,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
3,5.394,3.3623,16.182,7,Clothing,2,United States,5,Racing Socks,Socks,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,29.994,38.4923,59.988,7,Clothing,2,United States,5,Long-Sleeve Logo Jersey,Jerseys,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,1020.594,1082.51,1020.594,7,Bikes,1,United States,5,Road-350-W,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
5,356.898,360.9428,1784.49,7,Components,3,United States,5,ML Road Frame-W,Road Frames,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,672.294,713.0798,672.294,7,Bikes,1,United States,5,Road-550-W,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
5,32.394,41.5723,161.97,7,Clothing,2,United States,5,Short-Sleeve Classic Jersey,Jerseys,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,32.394,41.5723,64.788,7,Clothing,2,United States,5,Short-Sleeve Classic Jersey,Jerseys,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
3,37.254,27.568,111.762,7,Components,3,United States,5,ML Road Pedal,Pedals,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,29.994,38.4923,59.988,7,Clothing,2,United States,5,Long-Sleeve Logo Jersey,Jerseys,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
3,48.594,35.9596,145.782,7,Components,3,United States,5,HL Road Pedal,Pedals,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
4,38.1,23.749,152.4,7,Clothing,2,United States,5,Classic Vest,Vests,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,1020.594,1082.51,1020.594,7,Bikes,1,United States,5,Road-350-W,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
6,15.7455,13.0863,80.3021,7,Accessories,0,United States,5,Sport-100,Helmets,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
5,14.694,9.1593,73.47,7,Clothing,2,United States,5,Half-Finger Gloves,Gloves,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,672.294,713.0798,672.294,7,Bikes,1,United States,5,Road-550-W,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
5,29.994,38.4923,149.97,7,Clothing,2,United States,5,Long-Sleeve Logo Jersey,Jerseys,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,356.898,360.9428,713.796,7,Components,3,United States,5,ML Road Frame-W,Road Frames,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,323.994,343.6496,323.994,7,Bikes,1,United States,5,Road-750,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
1,1466.01,1554.9479,1466.01,7,Bikes,1,United States,5,Road-250,Road Bikes,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
4,4.77,2.9733,19.08,7,Accessories,0,United States,5,Bike Wash,Cleaners,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
4,15.7455,13.0863,53.5347,7,Accessories,0,United States,5,Sport-100,Helmets,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,202.332,204.6251,404.664,7,Components,3,United States,5,LL Road Frame,Road Frames,Seventh Bike Store,North America,-1,618,20190711,0,B2B,0
2,41.994,26.1763,83.988,7,Clothing,2,United States,5,Women's Mountain Shorts,Shorts,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,158.43,144.5938,475.29,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,24.294,17.9776,24.294,7,Components,3,United States,5,LL Mountain Pedal,Pedals,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,26.724,19.7758,26.724,7,Components,3,United States,5,LL Mountain Handlebars,Handlebars,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,461.694,419.7784,461.694,7,Bikes,1,United States,5,Mountain-400-W,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,37.152,27.4925,111.456,7,Components,3,United States,5,ML Mountain Handlebars,Handlebars,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,149.874,136.785,149.874,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,31.584,23.3722,63.168,7,Components,3,United States,5,HL Mountain Seat/Saddle 2,Saddles,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,23.484,17.3782,23.484,7,Components,3,United States,5,ML Mountain Seat/Saddle 2,Saddles,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
4,218.454,199.3757,873.816,7,Components,3,United States,5,ML Mountain Frame-W,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,158.43,144.5938,475.29,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,323.994,294.5797,323.994,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,149.874,136.785,449.622,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,323.994,294.5797,971.982,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,461.694,419.7784,923.388,7,Bikes,1,United States,5,Mountain-400-W,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,37.254,27.568,111.762,7,Components,3,United States,5,ML Mountain Pedal,Pedals,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,323.994,294.5797,647.988,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
4,16.272,12.0413,65.088,7,Components,3,United States,5,LL Mountain Seat/Saddle 2,Saddles,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,158.43,144.5938,158.43,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,461.694,419.7784,923.388,7,Bikes,1,United States,5,Mountain-400-W,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,72.162,53.3999,216.486,7,Components,3,United States,5,HL Mountain Handlebars,Handlebars,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
6,218.454,199.3757,1310.724,7,Components,3,United States,5,ML Mountain Frame-W,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
2,461.694,419.7784,923.388,7,Bikes,1,United States,5,Mountain-400-W,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,149.874,136.785,149.874,7,Components,3,United States,5,LL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,809.76,739.041,809.76,7,Components,3,United States,5,HL Mountain Frame,Mountain Frames,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
1,338.994,308.2179,338.994,7,Bikes,1,United States,5,Mountain-500,Mountain Bikes,Professional Cycle Store,North America,-1,437,20190712,0,B2B,0
3,818.7,747.2002,2456.1,7,Components,3,France,2,HL Mountain Frame,Mountain Frames,Recreation Toy Store,Europe,-1,337,20190712,0,B2B,0
4,1.374,0.8565,5.496,7,Accessories,0,France,2,Patch kit,Tires and Tubes,Recreation Toy Store,Europe,-1,337,20190712,0,B2B,0
2,218.454,199.3757,436.908,7,Components,3,France,2,ML Mountain Frame-W,Mountain Frames,Recreation Toy Store,Europe,-1,337,20190712,0,B2B,0
1,37.254,27.568,37.254,7,Components,3,France,2,ML Mountain Pedal,Pedals,Recreation Toy Store,Europe,-1,337,20190712,0,B2B,0
4,158.43,144.5938,633.72,7,Components,3,France,2,LL Mountain Frame,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,72.162,53.3999,72.162,7,Components,3,France,2,HL Mountain Handlebars,Handlebars,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,31.584,23.3722,31.584,7,Components,3,France,2,HL Mountain Seat/Saddle 2,Saddles,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
6,4.77,2.9733,28.62,7,Accessories,0,France,2,Bike Wash,Cleaners,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,France,2,Mountain-500,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
3,37.152,27.4925,111.456,7,Components,3,France,2,ML Mountain Handlebars,Handlebars,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
6,32.394,41.5723,194.364,7,Clothing,2,France,2,Short-Sleeve Classic Jersey,Jerseys,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,818.7,747.2002,818.7,7,Components,3,France,2,HL Mountain Frame,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
3,323.994,294.5797,971.982,7,Bikes,1,France,2,Mountain-500,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,338.994,308.2179,338.994,7,Bikes,1,France,2,Mountain-500,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
4,2.994,1.8663,11.976,7,Accessories,0,France,2,Water Bottle,Bottles and Cages,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,461.694,419.7784,461.694,7,Bikes,1,France,2,Mountain-400-W,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,149.874,136.785,299.748,7,Components,3,France,2,LL Mountain Frame,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,149.874,136.785,299.748,7,Components,3,France,2,LL Mountain Frame,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,149.874,136.785,149.874,7,Components,3,France,2,LL Mountain Frame,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
1,41.994,26.1763,41.994,7,Clothing,2,France,2,Women's Mountain Shorts,Shorts,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
4,15.7455,13.0863,53.5347,7,Accessories,0,France,2,Sport-100,Helmets,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
5,14.694,9.1593,73.47,7,Clothing,2,France,2,Half-Finger Gloves,Gloves,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,323.994,294.5797,647.988,7,Bikes,1,France,2,Mountain-500,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
6,218.454,199.3757,1310.724,7,Components,3,France,2,ML Mountain Frame-W,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
4,24.294,17.9776,97.176,7,Components,3,France,2,LL Mountain Pedal,Pedals,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
5,72.0,44.88,360.0,7,Accessories,0,France,2,Hitch Rack - 4-Bike,Bike Racks,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
4,48.594,35.9596,194.376,7,Components,3,France,2,HL Mountain Pedal,Pedals,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,323.994,294.5797,647.988,7,Bikes,1,France,2,Mountain-500,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
5,29.994,38.4923,149.97,7,Clothing,2,France,2,Long-Sleeve Logo Jersey,Jerseys,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,23.484,17.3782,46.968,7,Components,3,France,2,ML Mountain Seat/Saddle 2,Saddles,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,5.394,6.9223,10.788,7,Clothing,2,France,2,Cycling Cap,Caps,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,338.994,308.2179,677.988,7,Bikes,1,France,2,Mountain-500,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
4,461.694,419.7784,1846.776,7,Bikes,1,France,2,Mountain-400-W,Mountain Bikes,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
3,26.724,19.7758,80.172,7,Components,3,France,2,LL Mountain Handlebars,Handlebars,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
5,38.1,23.749,190.5,7,Clothing,2,France,2,Classic Vest,Vests,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
2,158.43,144.5938,316.86,7,Components,3,France,2,LL Mountain Frame,Mountain Frames,Spare Parts Co.,Europe,-1,355,20190712,0,B2B,0
